,support,itemsets
2165,0.016573437662330562,"frozenset({'yearly_income_$10K - $30K', 'low_fat_N', 'recyclable_N', 'homeowner_Y', 'gender_F'})"
2166,0.009295560549641027,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_N', 'homeowner_Y', 'gender_F'})"
2167,0.02169693191822094,"frozenset({'yearly_income_$10K - $30K', 'recyclable_Y', 'low_fat_N', 'homeowner_Y', 'gender_F'})"
2168,0.011083588961248449,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_Y', 'homeowner_Y', 'gender_F'})"
2169,0.018000579605540155,"frozenset({'yearly_income_$10K - $30K', 'recyclable_N', 'education_Partial High School', 'gender_M', 'homeowner_N'})"
2170,0.02253900034448254,"frozenset({'yearly_income_$10K - $30K', 'recyclable_Y', 'education_Partial High School', 'gender_M', 'homeowner_N'})"
2171,0.026027569538994877,"frozenset({'yearly_income_$10K - $30K', 'low_fat_N', 'education_Partial High School', 'gender_M', 'homeowner_N'})"
2172,0.014512010411027815,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'education_Partial High School', 'gender_M', 'homeowner_N'})"
2173,0.026492347566476927,"frozenset({'yearly_income_$10K - $30K', 'recyclable_N', 'education_Partial High School', 'gender_M', 'homeowner_Y'})"
2174,0.034322490335351015,"frozenset({'yearly_income_$10K - $30K', 'recyclable_Y', 'education_Partial High School', 'gender_M', 'homeowner_Y'})"
2175,0.03915618182116435,"frozenset({'yearly_income_$10K - $30K', 'low_fat_N', 'education_Partial High School', 'gender_M', 'homeowner_Y'})"
2176,0.021658656080663592,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'education_Partial High School', 'gender_M', 'homeowner_Y'})"
2177,0.028006977138389025,"frozenset({'yearly_income_$10K - $30K', 'low_fat_N', 'recyclable_N', 'education_Partial High School', 'gender_M'})"
2178,0.016485950033628058,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_N', 'education_Partial High School', 'gender_M'})"
2179,0.0371767742217702,"frozenset({'yearly_income_$10K - $30K', 'recyclable_Y', 'low_fat_N', 'education_Partial High School', 'gender_M'})"
2180,0.019684716458063353,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_Y', 'education_Partial High School', 'gender_M'})"
2181,0.012122504552090681,"frozenset({'yearly_income_$10K - $30K', 'low_fat_N', 'recyclable_N', 'gender_M', 'homeowner_N'})"
2182,0.007250537228720001,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_N', 'gender_M', 'homeowner_N'})"
2183,0.01587900460950444,"frozenset({'yearly_income_$10K - $30K', 'recyclable_Y', 'low_fat_N', 'gender_M', 'homeowner_N'})"
2184,0.008349600564295205,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_Y', 'gender_M', 'homeowner_N'})"
2185,0.01757407741561545,"frozenset({'yearly_income_$10K - $30K', 'low_fat_N', 'recyclable_N', 'gender_M', 'homeowner_Y'})"
2186,0.010329008163689353,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_N', 'gender_M', 'homeowner_Y'})"
2187,0.023506832237003988,"frozenset({'yearly_income_$10K - $30K', 'recyclable_Y', 'low_fat_N', 'gender_M', 'homeowner_Y'})"
2188,0.012505262927664134,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_Y', 'gender_M', 'homeowner_Y'})"
2189,0.0236872754712029,"frozenset({'yearly_income_$10K - $30K', 'low_fat_N', 'recyclable_N', 'education_Partial High School', 'homeowner_N'})"
2190,0.01417846382659952,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_N', 'education_Partial High School', 'homeowner_N'})"
2191,0.03136431488984761,"frozenset({'yearly_income_$10K - $30K', 'recyclable_Y', 'low_fat_N', 'education_Partial High School', 'homeowner_N'})"
2192,0.01674294494294166,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_Y', 'education_Partial High School', 'homeowner_N'})"
2193,0.03196579233717732,"frozenset({'yearly_income_$10K - $30K', 'low_fat_N', 'recyclable_N', 'education_Partial High School', 'homeowner_Y'})"
2194,0.018355998097144076,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_N', 'education_Partial High School', 'homeowner_Y'})"
2195,0.04238228812956918,"frozenset({'yearly_income_$10K - $30K', 'recyclable_Y', 'low_fat_N', 'education_Partial High School', 'homeowner_Y'})"
2196,0.02205235040982486,"frozenset({'low_fat_Y', 'yearly_income_$10K - $30K', 'recyclable_Y', 'education_Partial High School', 'homeowner_Y'})"
2197,0.006386596895282776,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$110K - $130K', 'homeowner_Y', 'gender_F'})"
2198,0.005615612167341962,"frozenset({'low_fat_N', 'recyclable_N', 'yearly_income_$110K - $130K', 'gender_M', 'homeowner_Y'})"
2199,0.007359896764598131,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$110K - $130K', 'gender_M', 'homeowner_Y'})"
2200,0.0060147744732971355,"frozenset({'recyclable_N', 'low_fat_N', 'yearly_income_$130K - $150K', 'homeowner_Y', 'gender_F'})"
2201,0.007988714095897378,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$130K - $150K', 'homeowner_Y', 'gender_F'})"
2202,0.005724971703220091,"frozenset({'recyclable_N', 'low_fat_N', 'yearly_income_$130K - $150K', 'gender_M', 'homeowner_Y'})"
2203,0.00726694115910172,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$130K - $150K', 'gender_M', 'homeowner_Y'})"
2204,0.020778311816844648,"frozenset({'recyclable_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2205,0.026344712193041454,"frozenset({'recyclable_Y', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2206,0.030730029581754456,"frozenset({'low_fat_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2207,0.016392994428131646,"frozenset({'low_fat_Y', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2208,0.022298409365550654,"frozenset({'recyclable_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2209,0.02936850336007174,"frozenset({'recyclable_Y', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2210,0.03345308202511989,"frozenset({'low_fat_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2211,0.018213830700502507,"frozenset({'low_fat_Y', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2212,0.027367223853501967,"frozenset({'recyclable_N', 'low_fat_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'gender_F'})"
2213,0.015709497328893336,"frozenset({'low_fat_Y', 'recyclable_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'gender_F'})"
2214,0.03681588775337238,"frozenset({'recyclable_Y', 'low_fat_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'gender_F'})"
2215,0.018897327799740817,"frozenset({'low_fat_Y', 'recyclable_Y', 'education_High School Degree', 'yearly_income_$30K - $50K', 'gender_F'})"
2216,0.0052000459310050685,"frozenset({'recyclable_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2217,0.006495956431160906,"frozenset({'recyclable_Y', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2218,0.007584083813148297,"frozenset({'low_fat_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2219,0.009219008874526336,"frozenset({'recyclable_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2220,0.012117036575296775,"frozenset({'recyclable_Y', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2221,0.013823045334995598,"frozenset({'low_fat_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2222,0.007513000114827513,"frozenset({'low_fat_Y', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2223,0.009087777431472582,"frozenset({'recyclable_N', 'education_Partial College', 'low_fat_N', 'yearly_income_$30K - $50K', 'gender_F'})"
2224,0.005331277374058824,"frozenset({'low_fat_Y', 'recyclable_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'gender_F'})"
2225,0.012319351716671315,"frozenset({'recyclable_Y', 'low_fat_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'gender_F'})"
2226,0.006293641289786366,"frozenset({'low_fat_Y', 'recyclable_Y', 'education_Partial College', 'yearly_income_$30K - $50K', 'gender_F'})"
2227,0.005249257722150227,"frozenset({'recyclable_Y', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2228,0.005806991355128689,"frozenset({'low_fat_N', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2229,0.00627176938261074,"frozenset({'recyclable_N', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2230,0.008098073631775506,"frozenset({'recyclable_Y', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2231,0.009284624596053214,"frozenset({'low_fat_N', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2232,0.005085218418333033,"frozenset({'low_fat_Y', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2233,0.006413936779252309,"frozenset({'recyclable_N', 'low_fat_N', 'education_Partial High School', 'yearly_income_$30K - $50K', 'gender_F'})"
2234,0.008677679171929594,"frozenset({'recyclable_Y', 'low_fat_N', 'education_Partial High School', 'yearly_income_$30K - $50K', 'gender_F'})"
2235,0.01960816478294866,"frozenset({'recyclable_N', 'low_fat_N', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2236,0.011236692311477831,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2237,0.025830722374414243,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2238,0.013374671237895267,"frozenset({'low_fat_Y', 'recyclable_Y', 'yearly_income_$30K - $50K', 'homeowner_N', 'gender_F'})"
2239,0.02508707753044296,"frozenset({'recyclable_N', 'low_fat_N', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2240,0.014588562086142506,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2241,0.03426234259061805,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2242,0.01767796897469967,"frozenset({'low_fat_Y', 'recyclable_Y', 'yearly_income_$30K - $50K', 'homeowner_Y', 'gender_F'})"
2243,0.019832351831498826,"frozenset({'recyclable_N', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2244,0.025694022954566582,"frozenset({'recyclable_Y', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2245,0.029412247174422992,"frozenset({'low_fat_N', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2246,0.016114127611642416,"frozenset({'low_fat_Y', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2247,0.027367223853501967,"frozenset({'recyclable_N', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2248,0.03549810534604091,"frozenset({'recyclable_Y', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2249,0.04043022041414456,"frozenset({'low_fat_N', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2250,0.022435108785398315,"frozenset({'low_fat_Y', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2251,0.02983328138755379,"frozenset({'recyclable_N', 'low_fat_N', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K'})"
2252,0.017366294297447002,"frozenset({'low_fat_Y', 'recyclable_N', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K'})"
2253,0.04000918620101376,"frozenset({'recyclable_Y', 'low_fat_N', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K'})"
2254,0.02118294209959373,"frozenset({'low_fat_Y', 'recyclable_Y', 'gender_M', 'education_High School Degree', 'yearly_income_$30K - $50K'})"
2255,0.006375660941694963,"frozenset({'recyclable_N', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2256,0.008191029237271916,"frozenset({'recyclable_Y', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2257,0.0092736886424654,"frozenset({'low_fat_N', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2258,0.005293001536501479,"frozenset({'low_fat_Y', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2259,0.008568319636051465,"frozenset({'recyclable_N', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2260,0.010651618794529836,"frozenset({'recyclable_Y', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2261,0.0127294499762143,"frozenset({'low_fat_N', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2262,0.006490488454367,"frozenset({'low_fat_Y', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2263,0.009716594762771827,"frozenset({'recyclable_N', 'low_fat_N', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K'})"
2264,0.005227385814974601,"frozenset({'low_fat_Y', 'recyclable_N', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K'})"
2265,0.012286543855907876,"frozenset({'recyclable_Y', 'low_fat_N', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K'})"
2266,0.006556104175893878,"frozenset({'low_fat_Y', 'recyclable_Y', 'education_Partial College', 'gender_M', 'yearly_income_$30K - $50K'})"
2267,0.005003198766424436,"frozenset({'recyclable_Y', 'education_Partial High School', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2268,0.005796055401540876,"frozenset({'low_fat_N', 'education_Partial High School', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2269,0.005380489165203983,"frozenset({'recyclable_N', 'education_Partial High School', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2270,0.006550636199099971,"frozenset({'recyclable_Y', 'education_Partial High School', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2271,0.0076879753722325205,"frozenset({'low_fat_N', 'education_Partial High School', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2272,0.005796055401540876,"frozenset({'recyclable_N', 'low_fat_N', 'education_Partial High School', 'gender_M', 'yearly_income_$30K - $50K'})"
2273,0.0076879753722325205,"frozenset({'recyclable_Y', 'low_fat_N', 'education_Partial High School', 'gender_M', 'yearly_income_$30K - $50K'})"
2274,0.01975033217959023,"frozenset({'recyclable_N', 'low_fat_N', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2275,0.011482751267203621,"frozenset({'low_fat_Y', 'recyclable_N', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2276,0.026415795891362236,"frozenset({'recyclable_Y', 'low_fat_N', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2277,0.013943340824461541,"frozenset({'low_fat_Y', 'recyclable_Y', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2278,0.02686416998846257,"frozenset({'recyclable_N', 'low_fat_N', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2279,0.015359546814083322,"frozenset({'low_fat_Y', 'recyclable_N', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2280,0.0352356424599334,"frozenset({'recyclable_Y', 'low_fat_N', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2281,0.018454421679434393,"frozenset({'low_fat_Y', 'recyclable_Y', 'gender_M', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2282,0.02580338249044471,"frozenset({'recyclable_N', 'low_fat_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2283,0.014807281157898766,"frozenset({'low_fat_Y', 'recyclable_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2284,0.034338894265732736,"frozenset({'recyclable_Y', 'low_fat_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2285,0.017699840881875296,"frozenset({'low_fat_Y', 'recyclable_Y', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2286,0.031397122750611045,"frozenset({'recyclable_N', 'low_fat_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2287,0.018268510468441572,"frozenset({'low_fat_Y', 'recyclable_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2288,0.042486179688653404,"frozenset({'recyclable_Y', 'low_fat_N', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2289,0.02238042901745925,"frozenset({'low_fat_Y', 'recyclable_Y', 'education_High School Degree', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2290,0.007447384393300635,"frozenset({'recyclable_N', 'education_Partial College', 'low_fat_N', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2291,0.009410388062313063,"frozenset({'recyclable_Y', 'low_fat_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2292,0.0052765976061197595,"frozenset({'low_fat_Y', 'recyclable_Y', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2293,0.011356987800943772,"frozenset({'recyclable_N', 'education_Partial College', 'low_fat_N', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2294,0.006430340709634028,"frozenset({'low_fat_Y', 'recyclable_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2295,0.015195507510266127,"frozenset({'recyclable_Y', 'low_fat_N', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2296,0.007573147859560484,"frozenset({'low_fat_Y', 'recyclable_Y', 'education_Partial College', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2297,0.00678575920123795,"frozenset({'recyclable_Y', 'low_fat_N', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_N'})"
2298,0.00739270462536157,"frozenset({'recyclable_N', 'low_fat_N', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2299,0.009579895342924164,"frozenset({'recyclable_Y', 'low_fat_N', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2300,0.0050688144879513135,"frozenset({'low_fat_Y', 'recyclable_Y', 'education_Partial High School', 'yearly_income_$30K - $50K', 'homeowner_Y'})"
2301,0.013916000940492008,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'yearly_income_$50K - $70K', 'homeowner_N', 'gender_F'})"
2302,0.018137279025387816,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'yearly_income_$50K - $70K', 'homeowner_N', 'gender_F'})"
2303,0.020925947190280125,"frozenset({'education_Bachelors Degree', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_N', 'gender_F'})"
2304,0.011127332775599701,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'yearly_income_$50K - $70K', 'homeowner_N', 'gender_F'})"
2305,0.01696166401469792,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'yearly_income_$50K - $70K', 'homeowner_Y', 'gender_F'})"
2306,0.021374321287380458,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'yearly_income_$50K - $70K', 'homeowner_Y', 'gender_F'})"
2307,0.024753530946014665,"frozenset({'education_Bachelors Degree', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_Y', 'gender_F'})"
2308,0.013582454356063712,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'yearly_income_$50K - $70K', 'homeowner_Y', 'gender_F'})"
2309,0.01970658836523898,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_F'})"
2310,0.011171076589950953,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'recyclable_N', 'yearly_income_$50K - $70K', 'gender_F'})"
2311,0.025972889771055812,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_F'})"
2312,0.01353871054171246,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'recyclable_Y', 'yearly_income_$50K - $70K', 'gender_F'})"
2313,0.011597578779875658,"frozenset({'recyclable_N', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_N', 'gender_F'})"
2314,0.006435808686427935,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$50K - $70K', 'homeowner_N', 'gender_F'})"
2315,0.015403290628434574,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_N', 'gender_F'})"
2316,0.0079230983743705,"frozenset({'low_fat_Y', 'recyclable_Y', 'yearly_income_$50K - $70K', 'homeowner_N', 'gender_F'})"
2317,0.013533242564918554,"frozenset({'recyclable_N', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_Y', 'gender_F'})"
2318,0.00789029051360706,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$50K - $70K', 'homeowner_Y', 'gender_F'})"
2319,0.018060727350273125,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_Y', 'gender_F'})"
2320,0.009421324015900876,"frozenset({'low_fat_Y', 'recyclable_Y', 'yearly_income_$50K - $70K', 'homeowner_Y', 'gender_F'})"
2321,0.012970040955146186,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_N'})"
2322,0.01581338888797756,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_N'})"
2323,0.018640332890427214,"frozenset({'education_Bachelors Degree', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_N'})"
2324,0.010143096952696534,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_N'})"
2325,0.014282355385683744,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_Y'})"
2326,0.018421613818670954,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_Y'})"
2327,0.021357917356998737,"frozenset({'education_Bachelors Degree', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_Y'})"
2328,0.011346051847355959,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_Y'})"
2329,0.017278806668744498,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_M'})"
2330,0.009973589672085432,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'recyclable_N', 'yearly_income_$50K - $70K', 'gender_M'})"
2331,0.022719443578681452,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_M'})"
2332,0.01151555912796706,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'recyclable_Y', 'yearly_income_$50K - $70K', 'gender_M'})"
2333,0.009656447018038855,"frozenset({'recyclable_N', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_N'})"
2334,0.005817927308716502,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_N'})"
2335,0.012795065697741179,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_N'})"
2336,0.006386596895282776,"frozenset({'low_fat_Y', 'recyclable_Y', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_N'})"
2337,0.012499794950870228,"frozenset({'recyclable_N', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_Y'})"
2338,0.007009946249788116,"frozenset({'low_fat_Y', 'recyclable_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_Y'})"
2339,0.016502353964009776,"frozenset({'recyclable_Y', 'low_fat_N', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_Y'})"
2340,0.008453492123379428,"frozenset({'low_fat_Y', 'recyclable_Y', 'yearly_income_$50K - $70K', 'gender_M', 'homeowner_Y'})"
2341,0.0171967870168359,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_N'})"
2342,0.009689254878802294,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'recyclable_N', 'yearly_income_$50K - $70K', 'homeowner_N'})"
2343,0.022369493063871437,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_N'})"
2344,0.011581174849493938,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'recyclable_Y', 'yearly_income_$50K - $70K', 'homeowner_N'})"
2345,0.019788608017147574,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_Y'})"
2346,0.011455411383234089,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'recyclable_N', 'yearly_income_$50K - $70K', 'homeowner_Y'})"
2347,0.026322840285865828,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'low_fat_N', 'yearly_income_$50K - $70K', 'homeowner_Y'})"
2348,0.013473094820185582,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'recyclable_Y', 'yearly_income_$50K - $70K', 'homeowner_Y'})"
2349,0.007726251209789866,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'homeowner_N', 'yearly_income_$70K - $90K', 'gender_F'})"
2350,0.010000929556054965,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'homeowner_N', 'yearly_income_$70K - $90K', 'gender_F'})"
2351,0.011619450687051284,"frozenset({'education_Bachelors Degree', 'low_fat_N', 'homeowner_N', 'yearly_income_$70K - $90K', 'gender_F'})"
2352,0.006107730078793546,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'homeowner_N', 'yearly_income_$70K - $90K', 'gender_F'})"
2353,0.010006397532848871,"frozenset({'education_Bachelors Degree', 'recyclable_N', 'homeowner_Y', 'yearly_income_$70K - $90K', 'gender_F'})"
2354,0.013298119562780576,"frozenset({'education_Bachelors Degree', 'recyclable_Y', 'homeowner_Y', 'yearly_income_$70K - $90K', 'gender_F'})"
2355,0.015108019881563623,"frozenset({'education_Bachelors Degree', 'low_fat_N', 'homeowner_Y', 'yearly_income_$70K - $90K', 'gender_F'})"
2356,0.008196497214065823,"frozenset({'education_Bachelors Degree', 'low_fat_Y', 'homeowner_Y', 'yearly_income_$70K - $90K', 'gender_F'})"
